id,account_id,status,created_at,updated_at
547,91,completed,2012-07-12 00:16:09,2012-07-12 00:16:09
548,79,completed,2012-07-12 00:16:14,2012-07-12 00:16:14
549,91,completed,2012-07-12 00:17:00,2012-07-12 00:17:00
550,79,completed,2012-07-12 00:17:04,2012-07-12 00:17:04
551,91,completed,2012-07-12 00:17:14,2012-07-12 00:17:14
552,91,completed,2012-07-12 00:17:19,2012-07-12 00:17:19
553,91,completed,2012-07-12 00:17:33,2012-07-12 00:17:33
554,91,completed,2012-07-12 00:17:55,2012-07-12 00:17:55
555,91,completed,2012-07-12 00:18:12,2012-07-12 00:18:12
557,91,completed,2012-07-12 00:18:35,2012-07-12 00:18:35
558,91,completed,2012-07-12 00:19:38,2012-07-12 00:19:38
559,91,completed,2012-07-12 00:19:40,2012-07-12 00:19:40
560,82,completed,2012-07-12 00:36:19,2012-07-12 00:36:19
561,86,completed,2012-07-12 00:41:31,2012-07-12 00:41:31
562,86,completed,2012-07-12 00:47:01,2012-07-12 00:47:01
563,86,completed,2012-07-12 00:57:41,2012-07-12 00:57:41
564,86,completed,2012-07-12 00:58:18,2012-07-12 00:58:18
565,86,completed,2012-07-12 00:58:56,2012-07-12 00:58:56
566,106,completed,2012-07-12 00:59:01,2012-07-12 00:59:01
567,79,completed,2012-07-12 04:46:40,2012-07-12 04:46:40
568,82,completed,2012-07-12 04:46:44,2012-07-12 04:46:44
569,79,completed,2012-07-12 05:01:19,2012-07-12 05:01:19
570,82,completed,2012-07-12 05:01:21,2012-07-12 05:01:21
571,79,completed,2012-07-12 05:15:24,2012-07-12 05:15:24
572,82,completed,2012-07-12 05:15:24,2012-07-12 05:15:24
573,79,completed,2012-07-12 05:17:16,2012-07-12 05:17:16
574,82,completed,2012-07-12 05:17:17,2012-07-12 05:17:17
576,79,completed,2012-07-12 05:21:38,2012-07-12 05:21:38
577,82,completed,2012-07-12 05:21:38,2012-07-12 05:21:38
578,82,completed,2012-07-13 03:30:06,2012-07-13 03:30:06
579,82,completed,2012-07-13 03:30:08,2012-07-13 03:30:08
580,82,completed,2012-07-13 04:17:54,2012-07-13 04:17:54
581,82,completed,2012-07-13 04:17:57,2012-07-13 04:17:57
582,82,completed,2012-07-13 04:19:34,2012-07-13 04:19:34
583,82,completed,2012-07-13 04:19:37,2012-07-13 04:19:37
584,84,completed,2012-07-15 00:14:35,2012-07-15 00:14:35
585,84,completed,2012-07-15 00:15:37,2012-07-15 00:15:37
586,84,completed,2012-07-15 00:15:50,2012-07-15 00:15:50
587,82,completed,2012-07-15 00:15:50,2012-07-15 00:15:50
588,84,completed,2012-07-15 02:27:27,2012-07-15 02:27:27
589,82,completed,2012-07-15 02:27:29,2012-07-15 02:27:29
590,95,completed,2012-07-17 21:58:31,2012-07-17 21:58:31
591,95,completed,2012-07-17 21:58:35,2012-07-17 21:58:35
592,84,completed,2012-07-17 21:59:06,2012-07-17 21:59:06
593,112,completed,2012-07-17 21:59:08,2012-07-17 21:59:08
594,95,completed,2012-07-17 21:59:25,2012-07-17 21:59:25
595,95,completed,2012-07-17 22:00:39,2012-07-17 22:00:39
596,82,completed,2012-07-17 22:00:39,2012-07-17 22:00:39
597,84,completed,2012-07-17 22:01:38,2012-07-17 22:01:38
598,84,completed,2012-07-17 22:01:59,2012-07-17 22:01:59
599,112,completed,2012-07-17 22:02:00,2012-07-17 22:02:00
600,112,completed,2012-07-17 22:03:18,2012-07-17 22:03:18
601,84,completed,2012-07-17 22:03:21,2012-07-17 22:03:21
602,112,completed,2012-07-17 22:04:05,2012-07-17 22:04:05
603,111,completed,2012-07-17 22:04:06,2012-07-17 22:04:06
604,112,completed,2012-07-17 22:05:35,2012-07-17 22:05:35
605,84,completed,2012-07-17 22:05:37,2012-07-17 22:05:37
606,111,completed,2012-07-17 22:06:05,2012-07-17 22:06:05
607,115,completed,2012-07-17 22:06:07,2012-07-17 22:06:07
608,84,completed,2012-07-17 22:09:46,2012-07-17 22:09:46
609,111,completed,2012-07-17 22:09:50,2012-07-17 22:09:50
610,111,completed,2012-07-17 22:10:57,2012-07-17 22:10:57
611,112,completed,2012-07-17 22:11:01,2012-07-17 22:11:01
612,112,completed,2012-07-17 22:11:25,2012-07-17 22:11:25
613,118,completed,2012-07-17 22:11:26,2012-07-17 22:11:26
614,84,completed,2012-07-17 22:12:22,2012-07-17 22:12:22
615,111,completed,2012-07-17 22:14:38,2012-07-17 22:14:38
616,112,completed,2012-07-17 22:14:38,2012-07-17 22:14:38
617,84,completed,2012-07-17 22:17:08,2012-07-17 22:17:08
618,112,completed,2012-07-17 22:17:09,2012-07-17 22:17:09
619,84,completed,2012-07-17 22:18:29,2012-07-17 22:18:29
620,118,completed,2012-07-17 22:18:29,2012-07-17 22:18:29
621,84,completed,2012-07-17 22:21:45,2012-07-17 22:21:45
622,119,completed,2012-07-17 22:21:45,2012-07-17 22:21:45
623,91,completed,2012-07-17 22:24:21,2012-07-17 22:24:21
624,91,completed,2012-07-17 22:24:46,2012-07-17 22:24:46
625,95,completed,2012-07-17 22:24:52,2012-07-17 22:24:52
626,83,completed,2012-07-17 22:24:57,2012-07-17 22:24:57
627,91,completed,2012-07-17 22:25:05,2012-07-17 22:25:05
628,91,completed,2012-07-17 22:25:24,2012-07-17 22:25:24
629,91,completed,2012-07-17 22:25:40,2012-07-17 22:25:40
630,91,completed,2012-07-17 22:26:06,2012-07-17 22:26:06
631,79,completed,2012-07-17 22:26:07,2012-07-17 22:26:07
632,91,completed,2012-07-17 22:26:24,2012-07-17 22:26:24
633,79,completed,2012-07-17 22:26:28,2012-07-17 22:26:28
636,91,completed,2012-07-17 22:27:58,2012-07-17 22:27:58
637,79,completed,2012-07-17 22:27:59,2012-07-17 22:27:59
638,91,completed,2012-07-17 22:28:46,2012-07-17 22:28:46
639,91,completed,2012-07-17 22:28:47,2012-07-17 22:28:47
640,91,completed,2012-07-17 22:29:05,2012-07-17 22:29:05
641,91,completed,2012-07-17 22:30:23,2012-07-17 22:30:23
642,79,completed,2012-07-17 22:30:24,2012-07-17 22:30:24
643,91,completed,2012-07-17 22:30:58,2012-07-17 22:30:58
644,79,completed,2012-07-17 22:31:00,2012-07-17 22:31:00
645,91,completed,2012-07-17 22:31:21,2012-07-17 22:31:21
646,82,completed,2012-07-17 22:31:26,2012-07-17 22:31:26
647,91,completed,2012-07-17 22:32:05,2012-07-17 22:32:05
648,79,completed,2012-07-17 22:32:06,2012-07-17 22:32:06
650,91,completed,2012-07-17 22:36:25,2012-07-17 22:36:25
651,79,completed,2012-07-17 22:36:28,2012-07-17 22:36:28
652,91,completed,2012-07-17 22:36:39,2012-07-17 22:36:39
653,91,completed,2012-07-17 22:36:50,2012-07-17 22:36:50
654,91,completed,2012-07-17 22:37:05,2012-07-17 22:37:05
655,91,completed,2012-07-17 22:37:17,2012-07-17 22:37:17
656,79,completed,2012-07-17 22:37:18,2012-07-17 22:37:18
657,91,completed,2012-07-17 22:37:30,2012-07-17 22:37:30
658,120,completed,2012-07-17 22:47:58,2012-07-17 22:47:58
659,120,completed,2012-07-17 22:48:27,2012-07-17 22:48:27
660,87,completed,2012-07-17 22:48:27,2012-07-17 22:48:27
661,120,completed,2012-07-17 22:48:42,2012-07-17 22:48:42
662,120,completed,2012-07-17 22:51:27,2012-07-17 22:51:27
663,82,completed,2012-07-17 22:51:28,2012-07-17 22:51:28
664,91,completed,2012-07-17 22:59:20,2012-07-17 22:59:20
665,91,completed,2012-07-17 22:59:53,2012-07-17 22:59:53
666,82,completed,2012-07-17 22:59:55,2012-07-17 22:59:55
667,91,completed,2012-07-17 23:00:12,2012-07-17 23:00:12
668,82,completed,2012-07-17 23:00:16,2012-07-17 23:00:16
669,91,completed,2012-07-17 23:00:33,2012-07-17 23:00:33
670,82,completed,2012-07-17 23:00:36,2012-07-17 23:00:36
671,120,completed,2012-07-17 23:13:52,2012-07-17 23:13:52
672,87,completed,2012-07-17 23:13:53,2012-07-17 23:13:53
673,84,completed,2012-07-18 22:08:00,2012-07-18 22:08:00
674,84,completed,2012-07-18 22:08:38,2012-07-18 22:08:38
675,122,completed,2012-07-18 22:08:41,2012-07-18 22:08:41
676,84,completed,2012-07-18 22:10:48,2012-07-18 22:10:48
677,91,completed,2012-07-19 00:02:23,2012-07-19 00:02:23
678,123,completed,2012-07-19 00:02:28,2012-07-19 00:02:28
679,91,completed,2012-07-19 00:02:54,2012-07-19 00:02:54
680,124,completed,2012-07-19 00:02:59,2012-07-19 00:02:59
681,91,completed,2012-07-19 00:07:55,2012-07-19 00:07:55
682,82,completed,2012-07-19 00:07:56,2012-07-19 00:07:56
683,91,completed,2012-07-19 00:11:35,2012-07-19 00:11:35
684,91,completed,2012-07-19 00:13:18,2012-07-19 00:13:18
685,91,completed,2012-07-19 00:13:46,2012-07-19 00:13:46
686,91,completed,2012-07-19 00:18:34,2012-07-19 00:18:34
688,91,completed,2012-07-19 00:22:54,2012-07-19 00:22:54
689,91,completed,2012-07-19 00:24:13,2012-07-19 00:24:13
690,82,completed,2012-07-19 00:24:13,2012-07-19 00:24:13
691,91,completed,2012-07-19 00:24:48,2012-07-19 00:24:48
692,82,completed,2012-07-19 00:24:48,2012-07-19 00:24:48
693,91,completed,2012-07-19 00:25:11,2012-07-19 00:25:11
694,82,completed,2012-07-19 00:25:14,2012-07-19 00:25:14
695,91,completed,2012-07-19 00:25:46,2012-07-19 00:25:46
696,82,completed,2012-07-19 00:25:50,2012-07-19 00:25:50
697,84,completed,2012-07-19 21:25:14,2012-07-19 21:25:14
698,84,completed,2012-07-19 21:26:06,2012-07-19 21:26:06
699,84,completed,2012-07-19 21:26:31,2012-07-19 21:26:31
700,84,completed,2012-07-19 21:27:45,2012-07-19 21:27:45
701,112,completed,2012-07-19 21:27:46,2012-07-19 21:27:46
702,84,completed,2012-07-19 21:31:04,2012-07-19 21:31:04
703,82,completed,2012-07-19 21:31:07,2012-07-19 21:31:07
704,79,completed,2012-07-19 22:29:19,2012-07-19 22:29:19
705,125,completed,2012-07-19 22:29:23,2012-07-19 22:29:23
706,79,completed,2012-07-19 22:29:59,2012-07-19 22:29:59
707,125,completed,2012-07-19 22:29:59,2012-07-19 22:29:59
708,91,completed,2012-07-19 22:37:32,2012-07-19 22:37:32
709,82,completed,2012-07-19 22:37:35,2012-07-19 22:37:35
710,91,completed,2012-07-19 22:39:17,2012-07-19 22:39:17
711,91,completed,2012-07-19 22:39:32,2012-07-19 22:39:32
712,91,completed,2012-07-19 22:40:00,2012-07-19 22:40:00
713,91,completed,2012-07-19 22:40:51,2012-07-19 22:40:51
714,91,completed,2012-07-19 22:41:04,2012-07-19 22:41:04
715,82,completed,2012-07-19 22:41:06,2012-07-19 22:41:06
716,91,completed,2012-07-19 22:41:19,2012-07-19 22:41:19
717,91,completed,2012-07-19 22:53:10,2012-07-19 22:53:10
718,91,completed,2012-07-19 23:00:11,2012-07-19 23:00:11
719,91,completed,2012-07-19 23:00:27,2012-07-19 23:00:27
720,91,completed,2012-07-19 23:00:43,2012-07-19 23:00:43
721,91,completed,2012-07-19 23:00:57,2012-07-19 23:00:57
722,91,completed,2012-07-19 23:01:22,2012-07-19 23:01:22
723,91,completed,2012-07-19 23:01:48,2012-07-19 23:01:48
724,91,completed,2012-07-19 23:03:26,2012-07-19 23:03:26
725,82,completed,2012-07-19 23:03:26,2012-07-19 23:03:26
726,84,completed,2012-07-19 23:03:27,2012-07-19 23:03:27
727,112,completed,2012-07-19 23:03:27,2012-07-19 23:03:27
728,91,completed,2012-07-19 23:03:37,2012-07-19 23:03:37
729,82,completed,2012-07-19 23:03:37,2012-07-19 23:03:37
730,91,completed,2012-07-19 23:04:24,2012-07-19 23:04:24
731,126,completed,2012-07-19 23:04:28,2012-07-19 23:04:28
732,91,completed,2012-07-19 23:05:04,2012-07-19 23:05:04
733,120,completed,2012-07-19 23:05:09,2012-07-19 23:05:09
734,91,completed,2012-07-19 23:08:20,2012-07-19 23:08:20
735,127,completed,2012-07-19 23:08:25,2012-07-19 23:08:25
736,91,completed,2012-07-19 23:08:51,2012-07-19 23:08:51
737,127,completed,2012-07-19 23:08:51,2012-07-19 23:08:51
738,91,completed,2012-07-19 23:09:00,2012-07-19 23:09:00
739,127,completed,2012-07-19 23:09:01,2012-07-19 23:09:01
740,91,completed,2012-07-19 23:09:12,2012-07-19 23:09:12
741,127,completed,2012-07-19 23:09:17,2012-07-19 23:09:17
742,91,completed,2012-07-19 23:09:26,2012-07-19 23:09:26
743,127,completed,2012-07-19 23:09:27,2012-07-19 23:09:27
744,91,completed,2012-07-19 23:12:18,2012-07-19 23:12:18
745,127,completed,2012-07-19 23:12:23,2012-07-19 23:12:23
746,91,completed,2012-07-19 23:12:28,2012-07-19 23:12:28
747,127,completed,2012-07-19 23:12:28,2012-07-19 23:12:28
748,91,completed,2012-07-19 23:12:38,2012-07-19 23:12:38
749,127,completed,2012-07-19 23:12:39,2012-07-19 23:12:39
750,91,completed,2012-07-19 23:12:57,2012-07-19 23:12:57
751,91,completed,2012-07-19 23:13:42,2012-07-19 23:13:42
752,91,completed,2012-07-19 23:13:43,2012-07-19 23:13:43
753,91,completed,2012-07-19 23:14:19,2012-07-19 23:14:19
754,127,completed,2012-07-19 23:14:20,2012-07-19 23:14:20
755,84,completed,2012-07-19 23:35:44,2012-07-19 23:35:44
756,84,completed,2012-07-19 23:36:40,2012-07-19 23:36:40
757,128,completed,2012-07-19 23:36:43,2012-07-19 23:36:43
758,91,completed,2012-07-19 23:51:02,2012-07-19 23:51:02
759,127,completed,2012-07-19 23:51:02,2012-07-19 23:51:02
760,91,completed,2012-07-19 23:51:17,2012-07-19 23:51:17
761,91,completed,2012-07-19 23:51:37,2012-07-19 23:51:37
762,82,completed,2012-07-19 23:51:37,2012-07-19 23:51:37
764,91,completed,2012-07-19 23:52:00,2012-07-19 23:52:00
765,130,completed,2012-07-19 23:52:03,2012-07-19 23:52:03
766,91,completed,2012-07-19 23:52:22,2012-07-19 23:52:22
767,84,completed,2012-07-19 23:52:23,2012-07-19 23:52:23
768,128,completed,2012-07-19 23:52:24,2012-07-19 23:52:24
769,91,completed,2012-07-19 23:52:38,2012-07-19 23:52:38
770,91,completed,2012-07-19 23:52:52,2012-07-19 23:52:52
771,91,completed,2012-07-19 23:53:43,2012-07-19 23:53:43
772,82,completed,2012-07-19 23:53:44,2012-07-19 23:53:44
773,84,completed,2012-07-19 23:53:45,2012-07-19 23:53:45
774,128,completed,2012-07-19 23:53:45,2012-07-19 23:53:45
775,91,completed,2012-07-19 23:54:07,2012-07-19 23:54:07
776,91,completed,2012-07-19 23:54:09,2012-07-19 23:54:09
777,91,completed,2012-07-19 23:54:21,2012-07-19 23:54:21
778,91,completed,2012-07-19 23:54:36,2012-07-19 23:54:36
779,91,completed,2012-07-19 23:59:54,2012-07-19 23:59:54
780,91,completed,2012-07-19 23:59:55,2012-07-19 23:59:55
781,91,completed,2012-07-19 23:59:58,2012-07-19 23:59:58
782,91,completed,2012-07-19 23:59:58,2012-07-19 23:59:58
783,91,completed,2012-07-19 23:59:59,2012-07-19 23:59:59
784,91,completed,2012-07-19 23:59:59,2012-07-19 23:59:59
785,91,completed,2012-07-20 00:00:00,2012-07-20 00:00:00
786,91,completed,2012-07-20 00:00:02,2012-07-20 00:00:02
787,91,completed,2012-07-20 00:00:03,2012-07-20 00:00:03
788,91,completed,2012-07-20 00:05:46,2012-07-20 00:05:46
789,91,completed,2012-07-20 00:05:50,2012-07-20 00:05:50
790,91,completed,2012-07-20 00:05:50,2012-07-20 00:05:50
795,91,completed,2012-07-20 00:06:19,2012-07-20 00:06:19
796,91,completed,2012-07-20 00:06:34,2012-07-20 00:06:34
797,91,completed,2012-07-20 00:06:36,2012-07-20 00:06:36
798,91,completed,2012-07-20 00:06:38,2012-07-20 00:06:38
799,91,completed,2012-07-20 00:06:39,2012-07-20 00:06:39
800,91,completed,2012-07-20 00:06:39,2012-07-20 00:06:39
801,91,completed,2012-07-20 00:08:18,2012-07-20 00:08:18
802,91,completed,2012-07-20 00:08:21,2012-07-20 00:08:21
803,91,completed,2012-07-20 00:08:22,2012-07-20 00:08:22
804,91,completed,2012-07-20 00:08:22,2012-07-20 00:08:22
805,91,completed,2012-07-20 00:08:23,2012-07-20 00:08:23
809,91,completed,2012-07-20 00:09:25,2012-07-20 00:09:25
810,91,completed,2012-07-20 00:12:36,2012-07-20 00:12:36
811,91,completed,2012-07-20 00:13:47,2012-07-20 00:13:47
812,91,completed,2012-07-20 00:13:51,2012-07-20 00:13:51
813,91,completed,2012-07-20 00:14:15,2012-07-20 00:14:15
814,91,completed,2012-07-20 00:14:17,2012-07-20 00:14:17
815,91,completed,2012-07-20 00:14:37,2012-07-20 00:14:37
816,91,completed,2012-07-20 00:14:38,2012-07-20 00:14:38
817,91,completed,2012-07-20 00:15:40,2012-07-20 00:15:40
818,91,completed,2012-07-20 00:15:59,2012-07-20 00:15:59
819,91,completed,2012-07-20 00:16:15,2012-07-20 00:16:15
820,91,completed,2012-07-20 00:17:29,2012-07-20 00:17:29
821,91,completed,2012-07-20 00:18:01,2012-07-20 00:18:01
822,91,completed,2012-07-20 00:18:02,2012-07-20 00:18:02
823,91,completed,2012-07-20 00:18:24,2012-07-20 00:18:24
824,91,completed,2012-07-20 00:18:25,2012-07-20 00:18:25
825,91,completed,2012-07-20 00:18:25,2012-07-20 00:18:25
826,91,completed,2012-07-20 00:18:38,2012-07-20 00:18:38
827,91,completed,2012-07-20 00:19:22,2012-07-20 00:19:22
828,91,completed,2012-07-20 00:19:24,2012-07-20 00:19:24
831,91,completed,2012-07-20 03:50:04,2012-07-20 03:50:04
832,91,completed,2012-07-20 03:50:24,2012-07-20 03:50:24
833,91,completed,2012-07-20 03:55:51,2012-07-20 03:55:51
834,82,completed,2012-07-20 03:55:52,2012-07-20 03:55:52
836,91,completed,2012-07-20 03:56:29,2012-07-20 03:56:29
837,91,completed,2012-07-20 03:56:40,2012-07-20 03:56:40
838,91,completed,2012-07-20 03:57:08,2012-07-20 03:57:08
839,91,completed,2012-07-20 03:57:11,2012-07-20 03:57:11
840,91,completed,2012-07-20 03:57:11,2012-07-20 03:57:11
841,91,completed,2012-07-20 03:57:12,2012-07-20 03:57:12
846,91,completed,2012-07-20 03:58:09,2012-07-20 03:58:09
847,91,completed,2012-07-20 04:00:24,2012-07-20 04:00:24
848,91,completed,2012-07-20 04:00:28,2012-07-20 04:00:28
849,91,completed,2012-07-20 04:00:31,2012-07-20 04:00:31
850,91,completed,2012-07-20 04:00:32,2012-07-20 04:00:32
851,91,completed,2012-07-20 04:00:34,2012-07-20 04:00:34
852,91,completed,2012-07-20 04:00:34,2012-07-20 04:00:34
853,91,completed,2012-07-20 04:00:35,2012-07-20 04:00:35
854,91,completed,2012-07-20 04:00:36,2012-07-20 04:00:36
855,91,completed,2012-07-20 04:00:36,2012-07-20 04:00:36
860,82,completed,2012-07-23 01:12:03,2012-07-23 01:12:03
861,131,completed,2012-07-23 01:12:06,2012-07-23 01:12:06
862,91,completed,2012-07-24 21:26:24,2012-07-24 21:26:24
863,91,completed,2012-07-24 21:26:46,2012-07-24 21:26:46
864,91,completed,2012-07-24 21:26:48,2012-07-24 21:26:48
865,91,completed,2012-07-24 21:26:49,2012-07-24 21:26:49
866,91,completed,2012-07-24 21:26:50,2012-07-24 21:26:50
867,84,completed,2012-07-24 21:28:00,2012-07-24 21:28:00
868,82,completed,2012-07-24 21:28:04,2012-07-24 21:28:04
869,91,completed,2012-07-24 21:28:38,2012-07-24 21:28:38
871,112,completed,2012-07-24 21:34:24,2012-07-24 21:34:24
872,132,completed,2012-07-24 21:34:26,2012-07-24 21:34:26
874,121,completed,2012-07-25 23:38:13,2012-07-25 23:38:13
875,121,completed,2012-07-25 23:38:28,2012-07-25 23:38:28
876,121,completed,2012-07-26 00:11:27,2012-07-26 00:11:27
877,84,completed,2012-07-26 23:10:57,2012-07-26 23:10:57
879,84,completed,2012-07-31 20:40:42,2012-07-31 20:40:42
880,82,completed,2012-07-31 20:40:45,2012-07-31 20:40:45
881,106,completed,2012-08-02 04:32:53,2012-08-02 04:32:53
882,82,completed,2012-08-02 05:08:39,2012-08-02 05:08:39
883,136,completed,2012-08-02 05:28:36,2012-08-02 05:28:36
884,136,completed,2012-08-02 05:28:36,2012-08-02 05:28:36
885,136,completed,2012-08-02 05:30:30,2012-08-02 05:30:30
886,136,completed,2012-08-02 05:32:34,2012-08-02 05:32:34
887,136,completed,2012-08-02 05:33:22,2012-08-02 05:33:22
888,136,completed,2012-08-02 05:34:51,2012-08-02 05:34:51
889,136,completed,2012-08-02 05:37:20,2012-08-02 05:37:20
890,136,completed,2012-08-02 05:41:41,2012-08-02 05:41:41
891,136,completed,2012-08-02 05:42:16,2012-08-02 05:42:16
892,136,completed,2012-08-02 05:56:56,2012-08-02 05:56:56
893,136,completed,2012-08-02 05:59:59,2012-08-02 05:59:59
894,136,completed,2012-08-02 06:03:44,2012-08-02 06:03:44
895,82,completed,2012-08-02 07:05:31,2012-08-02 07:05:31
896,86,completed,2012-08-02 07:05:31,2012-08-02 07:05:31
897,82,completed,2012-08-02 07:05:31,2012-08-02 07:05:31
898,82,completed,2012-08-02 07:05:31,2012-08-02 07:05:31
899,136,completed,2012-08-03 00:46:19,2012-08-03 00:46:19
900,136,completed,2012-08-03 03:41:12,2012-08-03 03:41:12
901,86,completed,2012-08-03 03:41:16,2012-08-03 03:41:16
902,91,completed,2012-08-03 03:57:02,2012-08-03 03:57:02
903,91,completed,2012-08-03 04:55:15,2012-08-03 04:55:15
904,91,completed,2012-08-03 04:56:19,2012-08-03 04:56:19
905,126,completed,2012-08-03 04:56:22,2012-08-03 04:56:22
906,91,completed,2012-08-03 04:56:40,2012-08-03 04:56:40
907,91,completed,2012-08-03 04:57:40,2012-08-03 04:57:40
908,91,completed,2012-08-03 04:57:53,2012-08-03 04:57:53
909,91,completed,2012-08-03 04:58:55,2012-08-03 04:58:55
910,91,completed,2012-08-03 04:59:08,2012-08-03 04:59:08
911,82,completed,2012-08-03 04:59:10,2012-08-03 04:59:10
912,91,completed,2012-08-03 05:06:55,2012-08-03 05:06:55
913,91,completed,2012-08-03 05:12:25,2012-08-03 05:12:25
914,91,completed,2012-08-03 05:20:25,2012-08-03 05:20:25
915,85,completed,2012-08-03 05:44:56,2012-08-03 05:44:56
916,85,completed,2012-08-03 05:45:16,2012-08-03 05:45:16
917,86,completed,2012-08-03 05:45:17,2012-08-03 05:45:17
918,136,completed,2012-08-05 07:07:32,2012-08-05 07:07:32
919,136,completed,2012-08-05 07:15:51,2012-08-05 07:15:51
920,136,completed,2012-08-05 07:17:06,2012-08-05 07:17:06
921,136,completed,2012-08-05 07:17:35,2012-08-05 07:17:35
922,136,completed,2012-08-05 07:36:30,2012-08-05 07:36:30
923,136,completed,2012-08-05 07:36:56,2012-08-05 07:36:56
924,82,completed,2012-08-05 07:36:58,2012-08-05 07:36:58
925,91,completed,2012-08-05 21:55:16,2012-08-05 21:55:16
926,91,completed,2012-08-05 22:15:08,2012-08-05 22:15:08
927,82,completed,2012-08-05 22:15:10,2012-08-05 22:15:10
928,91,completed,2012-08-05 22:15:28,2012-08-05 22:15:28
929,82,completed,2012-08-05 22:15:33,2012-08-05 22:15:33
930,83,completed,2012-08-05 22:25:33,2012-08-05 22:25:33
931,83,completed,2012-08-05 23:37:35,2012-08-05 23:37:35
932,91,completed,2012-08-05 23:44:14,2012-08-05 23:44:14
933,82,completed,2012-08-05 23:44:17,2012-08-05 23:44:17
934,91,completed,2012-08-05 23:44:23,2012-08-05 23:44:23
935,91,completed,2012-08-05 23:45:08,2012-08-05 23:45:08
936,91,completed,2012-08-05 23:48:38,2012-08-05 23:48:38
937,91,completed,2012-08-05 23:49:36,2012-08-05 23:49:36
938,82,completed,2012-08-05 23:49:38,2012-08-05 23:49:38
939,91,completed,2012-08-05 23:50:24,2012-08-05 23:50:24
940,91,completed,2012-08-05 23:51:05,2012-08-05 23:51:05
941,91,completed,2012-08-06 00:26:06,2012-08-06 00:26:06
942,91,completed,2012-08-06 00:26:18,2012-08-06 00:26:18
943,91,completed,2012-08-06 00:26:30,2012-08-06 00:26:30
944,91,completed,2012-08-06 00:26:43,2012-08-06 00:26:43
945,83,completed,2012-08-06 00:35:56,2012-08-06 00:35:56
946,91,completed,2012-08-06 00:49:47,2012-08-06 00:49:47
947,91,completed,2012-08-06 00:51:25,2012-08-06 00:51:25
948,91,completed,2012-08-06 00:52:50,2012-08-06 00:52:50
949,91,completed,2012-08-06 00:53:11,2012-08-06 00:53:11
950,91,completed,2012-08-06 00:53:39,2012-08-06 00:53:39
951,82,completed,2012-08-06 00:53:39,2012-08-06 00:53:39
952,91,completed,2012-08-06 01:09:27,2012-08-06 01:09:27
953,91,completed,2012-08-06 01:49:47,2012-08-06 01:49:47
954,82,completed,2012-08-06 01:49:48,2012-08-06 01:49:48
955,91,completed,2012-08-06 01:50:49,2012-08-06 01:50:49
956,82,completed,2012-08-06 01:50:51,2012-08-06 01:50:51
957,91,completed,2012-08-06 01:51:24,2012-08-06 01:51:24
958,136,completed,2012-08-06 03:37:29,2012-08-06 03:37:29
959,136,completed,2012-08-06 03:38:12,2012-08-06 03:38:12
960,136,completed,2012-08-06 03:38:18,2012-08-06 03:38:18
961,136,completed,2012-08-06 03:38:23,2012-08-06 03:38:23
962,136,completed,2012-08-06 03:38:29,2012-08-06 03:38:29
963,136,completed,2012-08-06 03:38:35,2012-08-06 03:38:35
964,136,completed,2012-08-06 03:38:42,2012-08-06 03:38:42
965,91,completed,2012-08-06 03:49:27,2012-08-06 03:49:27
966,91,completed,2012-08-06 03:49:39,2012-08-06 03:49:39
967,91,completed,2012-08-06 03:49:51,2012-08-06 03:49:51
968,91,completed,2012-08-06 03:50:06,2012-08-06 03:50:06
969,91,completed,2012-08-06 03:50:16,2012-08-06 03:50:16
970,136,completed,2012-08-06 03:50:37,2012-08-06 03:50:37
971,91,completed,2012-08-06 03:50:50,2012-08-06 03:50:50
972,136,completed,2012-08-06 03:50:56,2012-08-06 03:50:56
973,91,completed,2012-08-06 03:51:24,2012-08-06 03:51:24
974,136,completed,2012-08-06 03:52:08,2012-08-06 03:52:08
975,136,completed,2012-08-06 03:52:14,2012-08-06 03:52:14
976,91,completed,2012-08-06 03:52:17,2012-08-06 03:52:17
977,136,completed,2012-08-06 03:52:20,2012-08-06 03:52:20
978,136,completed,2012-08-06 03:52:26,2012-08-06 03:52:26
979,136,completed,2012-08-06 03:52:31,2012-08-06 03:52:31
980,136,completed,2012-08-06 03:52:37,2012-08-06 03:52:37
981,136,completed,2012-08-06 03:52:42,2012-08-06 03:52:42
982,136,completed,2012-08-06 03:52:48,2012-08-06 03:52:48
983,136,completed,2012-08-06 03:52:54,2012-08-06 03:52:54
984,91,completed,2012-08-06 03:53:04,2012-08-06 03:53:04
985,91,completed,2012-08-06 03:53:19,2012-08-06 03:53:19
986,91,completed,2012-08-06 03:53:44,2012-08-06 03:53:44
987,136,completed,2012-08-06 04:01:19,2012-08-06 04:01:19
988,136,completed,2012-08-06 04:45:33,2012-08-06 04:45:33
989,136,completed,2012-08-06 04:46:08,2012-08-06 04:46:08
990,136,completed,2012-08-06 04:49:28,2012-08-06 04:49:28
991,91,completed,2012-08-06 04:52:02,2012-08-06 04:52:02
992,91,completed,2012-08-06 04:52:15,2012-08-06 04:52:15
993,91,completed,2012-08-06 04:52:27,2012-08-06 04:52:27
994,91,completed,2012-08-06 04:52:43,2012-08-06 04:52:43
995,91,completed,2012-08-06 04:52:55,2012-08-06 04:52:55
996,91,completed,2012-08-06 04:53:05,2012-08-06 04:53:05
997,136,completed,2012-08-06 05:02:41,2012-08-06 05:02:41
